
Netlist successfully made
1957.23seconds by thread number 5
Time taken to backtrack under #pragma omp single 0.000156778seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.23seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.23seconds by thread number 0
Time taken to backtrack (very imp) 0.000171337seconds by thread number 4
Time taken to backtrack (very imp) 0.000155636seconds by thread number 0
Time taken to backtrack (very imp) 0.000203631seconds by thread number 2
Time taken to backtrack (very imp) 0.000312194seconds by thread number 3
Time taken to backtrack (very imp) 0.000258979seconds by thread number 5
Time taken to backtrack (very imp) 0.000291433seconds by thread number 1
Time taken to reroute 3.5861e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 6.01e-07seconds by thread number 1
Time taken to reroute 2.034e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.3806e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 8.7232e-05seconds by thread number 4
Maze routing a batch Maze routing a batch 
Time taken to reroute 7.0569e-05seconds by thread number 0
Maze routing a batch 

Time taken to rip nets 7.32e-07seconds by thread number 3
Time taken to rip nets 9.12e-07seconds by thread number 1
Time taken to rip nets 7.52e-07seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to rip nets 8.62e-07seconds by thread number 4
Time taken to rip nets 9.92e-07seconds by thread number 2
Time taken to rip nets 1.022e-06seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.23seconds by thread number 1
1957.23seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.23seconds by thread number 2
Time taken to backtrack under #pragma omp single 0.000135787seconds by thread number 3
1957.23seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.23seconds by thread number 5
Time taken to backtrack (very imp) 0.000300921seconds by thread number 3
Time taken to backtrack (very imp) 0.000281573seconds by thread number 1
Time taken to backtrack (very imp) 0.000266444seconds by thread number 5
Time taken to backtrack (very imp) 0.000182078seconds by thread number 0
Time taken to backtrack (very imp) 0.00019802seconds by thread number 2
Time taken to backtrack (very imp) 0.000165476seconds by thread number 4
Time taken to reroute 1.7565e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 3.4298e-05seconds by thread number 0
Time taken to reroute 4.61e-07seconds by thread number 4
Maze routing a batch 
Time taken to reroute 8.8634e-05seconds by thread number 3
Maze routing a batch Maze routing a batch 
Time taken to reroute 6.9036e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 5.3315e-05seconds by thread number 5
Maze routing a batch 

Time taken to rip nets 7.61e-07seconds by thread number 4
Time taken to rip nets 1.032e-06seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
Time taken to rip nets 9.62e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to rip nets 8.91e-07seconds by thread number 1
Time taken to rip nets 1.202e-06seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to rip nets 1.012e-06seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.23seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.23seconds by thread number Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.23seconds by thread number 0
1957.23seconds by thread number 3
0.000151999seconds by thread number 4
2
1957.23seconds by thread number 1
Time taken to backtrack (very imp) 0.000313667seconds by thread number 4
Time taken to backtrack (very imp) 0.000263839seconds by thread number 2
Time taken to backtrack (very imp) 0.000280211seconds by thread number 0
Time taken to backtrack (very imp) 0.000162049seconds by thread number 3
Time taken to backtrack (very imp) 0.000192388seconds by thread number 5
Time taken to backtrack (very imp) 0.000207428seconds by thread number 1
Time taken to reroute 3.4709e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 1.9629e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.41e-07seconds by thread number 1
Maze routing a batch 
Time taken to reroute 6.8765e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 5.2083e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 8.642e-05seconds by thread number 4
Maze routing a batch 
Time taken to rip nets 4.21e-07seconds by thread number 3
Time taken to rip nets 5.81e-07seconds by thread number 1
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to rip nets 4.3e-07seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 5
Time taken to rip nets 4.71e-07seconds by thread number 4
Time taken to rip nets 6.52e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 4e-08seconds by thread number 4
Time taken to rip nets 6.62e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.23seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.23seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.23Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single seconds by thread number 1957.23seconds by thread number 1957.23seconds by thread number 2
0.000164894seconds by thread number 3
10

Time taken to backtrack (very imp) 0.000276464seconds by thread number 5
Time taken to backtrack (very imp) 0.000307014seconds by thread number 1
Time taken to backtrack (very imp) 0.000326271seconds by thread number 3
Time taken to backtrack (very imp) 0.000161587seconds by thread number 2
Time taken to backtrack (very imp) 0.000212207seconds by thread number 4
Time taken to backtrack (very imp) 0.000178871seconds by thread number 0
Time taken to reroute 1.6562e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 5.11e-07seconds by thread number 0
Maze routing a batch 
Time taken to reroute 3.2454e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 5.121e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 6.6652e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 8.615e-05seconds by thread number 5
Maze routing a batch 
Time taken to rip nets 8.91e-07seconds by thread number 2
Time taken to rip nets 1.032e-06seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.10001e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to rip nets 9.32e-07seconds by thread number 4
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to rip nets 1.022e-06seconds by thread number 5
Time taken to rip nets 1.193e-06seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to rip nets 1.093e-06seconds by thread number 1
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.23seconds by thread number 3
Time taken to backtrack under #pragma omp single 0.000149905seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.23seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.23seconds by thread number 5Time taken to backtrack under #pragma omp single 1957.23seconds by thread number Time taken to backtrack under #pragma omp single 1957.23
1seconds by thread number 0

Time taken to backtrack (very imp) 0.000198149seconds by thread number 3
Time taken to backtrack (very imp) 0.000213119seconds by thread number 5
Time taken to backtrack (very imp) 0.000160045seconds by thread number 1
Time taken to backtrack (very imp) 0.000260212seconds by thread number 4
Time taken to backtrack (very imp) 0.000293347seconds by thread number 0
Time taken to backtrack (very imp) 0.000309619seconds by thread number 2
Time taken to reroute 1.7013e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.11e-07seconds by thread number 2
Maze routing a batch 
Time taken to reroute 3.3776e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 5.2603e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 8.7923e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 7.2312e-05seconds by thread number 5
Maze routing a batch 
Time taken to rip nets 9.72e-07seconds by thread number 3
Time taken to rip nets 9.51e-07seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 5
Time taken to rip nets 9.12e-07seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to rip nets 8.12e-07seconds by thread number 0
Time taken to rip nets 9.61e-07seconds by thread number 4
Time taken to rip nets 9.41e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 0.000156798seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.24seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.24seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.24seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.24seconds by thread number 1957.24seconds by thread number 0
1
Time taken to backtrack (very imp) 0.000298466seconds by thread number 5
Time taken to backtrack (very imp) 0.000260292seconds by thread number 1
Time taken to backtrack (very imp) 0.000313686seconds by thread number 3
Time taken to backtrack (very imp) 0.000173812seconds by thread number 2
